rank,gene,DEI_tpc,tpc_t_excess_edits,cum_frac_burden,frac_genes
4427,PPM1G,5.223978059292151e-05,4.0,0.739169949228265,0.2354035945974689
4428,NCR3LG1,6.764069264069264e-05,4.0,0.7392428944038562,0.2354567691162395
4429,CLEC3B,0.00011648223645894001,4.0,0.7393158395794474,0.2355099436350101
4430,PPP1R37,4.444197544580857e-05,4.0,0.7393887847550386,0.2355631181537807
4431,PDX1,0.0001443105563171946,4.0,0.7394617299306298,0.23561629267255133
4432,CLEC4F,5.018631670075154e-05,4.0,0.739534675106221,0.23566946719132192
4433,NUP155,3.1280547409579666e-05,4.0,0.7396076202818122,0.23572264171009252
4434,PPP5C,6.221033313633395e-05,4.0,0.7396805654574033,0.23577581622886312
4435,PPP6R3,4.0656190921472566e-05,4.0,0.7397535106329945,0.23582899074763372
4436,PDP1,6.935654465694519e-05,4.0,0.7398264558085857,0.23588216526640435
4437,NCF2,4.90376363859262e-05,4.0,0.739899400984177,0.23593533978517495
4438,PRDM14,5.833880259607671e-05,4.0,0.7399723461597681,0.23598851430394555
4439,DBH,4.799040191961608e-05,4.0,0.7400452913353593,0.23604168882271614
4440,PREPL,6.354956071366156e-05,4.0,0.7401182365109505,0.23609486334148677
4441,CEBPZ,3.9074329142611535e-05,4.0,0.7401911816865417,0.23614803786025737
4442,CLIC6,3.899775762893634e-05,4.0,0.7402641268621329,0.23620121237902797
4443,CERCAM,5.506532123731777e-05,4.0,0.7403370720377241,0.23625438689779857
4444,CYREN,0.00010667804565820355,4.0,0.7404100172133153,0.23630756141656917
4445,CFAP99,4.684334414633861e-05,4.0,0.7404829623889065,0.2363607359353398
4446,POTEJ,0.00010166217658720073,4.0,0.7405559075644977,0.2364139104541104
4447,CLDN10,0.00014963339817447254,4.0,0.7406288527400889,0.236467084972881
4448,NFKBIE,7.866118660399992e-05,4.0,0.74070179791568,0.2365202594916516
4449,PNPLA6,2.4195060578382925e-05,4.0,0.7407747430912712,0.23657343401042222
4450,PNPLA8,6.268315233573097e-05,4.0,0.7408476882668624,0.23662660852919282
4451,CFAP73,0.00011291779584462511,4.0,0.7409206334424536,0.23667978304796342
4452,NFE2L3,5.24893053040443e-05,4.0,0.7409935786180448,0.23673295756673401
4453,POC5,6.811177141689512e-05,4.0,0.741066523793636,0.2367861320855046
4454,PODN,5.511387905259242e-05,4.0,0.7411394689692272,0.23683930660427524
4455,NRP1,6.407073409043585e-05,4.0,0.7412124141448184,0.23689248112304584
4456,PODXL2,4.6881775881670395e-05,4.0,0.7412853593204096,0.23694565564181644
4457,PGAP2,5.99880023995201e-05,4.0,0.7413583044960008,0.23699883016058704
4458,CTDSP1,9.120134977997675e-05,4.0,0.741431249671592,0.23705200467935766
4459,CYP2U1,7.845136995704788e-05,4.0,0.7415041948471832,0.23710517919812826
4460,POGLUT3,8.476012883539582e-05,4.0,0.7415771400227744,0.23715835371689886
4461,NEXN,3.350701134212334e-05,4.0,0.7416500851983656,0.23721152823566946
4462,CFAP410,5.6858564321250885e-05,4.0,0.7417230303739568,0.23726470275444006
4463,CTDP1,5.09502216334641e-05,4.0,0.741795975549548,0.2373178772732107
4464,NEU4,7.721262426406718e-05,4.0,0.7418689207251392,0.23737105179198129
4465,NEPRO,6.141751627564181e-05,4.0,0.7419418659007304,0.23742422631075188
4466,PFN3,0.00030211480362537764,4.0,0.7420148110763216,0.23747740082952248
4467,CFAP157,4.985790497083313e-05,4.0,0.7420877562519128,0.2375305753482931
4468,CFAP126,0.00015429122468659594,4.0,0.742160701427504,0.2375837498670637
4469,CLDND1,0.00013398988376377583,4.0,0.7422336466030952,0.2376369243858343
4470,NSMAF,4.784631762777957e-05,4.0,0.7423065917786864,0.2376900989046049
4471,NENF,0.0001248946201642364,4.0,0.7423795369542776,0.2377432734233755
4472,NEK3,9.018149024912637e-05,4.0,0.7424524821298688,0.23779644794214613
4473,CES2,5.2608043769892416e-05,4.0,0.74252542730546,0.23784962246091673
4474,CD40,0.0001136040897472309,4.0,0.7425983724810512,0.23790279697968733
4475,CHRNA6,7.081275337688318e-05,4.0,0.7426713176566424,0.23795597149845793
4476,OSBPL5,2.9866571093639167e-05,4.0,0.7427442628322336,0.23800914601722856
4477,RGS9BP,0.00017583963425356076,4.0,0.7428172080078248,0.23806232053599916
4478,COX15,7.283851700779372e-05,4.0,0.742890153183416,0.23811549505476975
4479,REL,6.87675142262795e-05,4.0,0.7429630983590072,0.23816866957354035
4480,OR8J1,0.00017328770090542823,4.0,0.7430360435345984,0.23822184409231095
4481,OR8K3,0.00017273394653884354,4.0,0.7431089887101896,0.23827501861108158
4482,REELD1,6.0144949327880194e-05,4.0,0.7431819338857808,0.23832819312985218
4483,RGS9,4.7679214246549215e-05,4.0,0.743254879061372,0.23838136764862278
4484,COQ10A,0.00015030813166992335,4.0,0.7433278242369632,0.23843454216739338
4485,COPZ2,0.00013109596224436288,4.0,0.7434007694125544,0.238487716686164
4486,OR2G3,0.0002001701446229295,4.0,0.7434737145881456,0.2385408912049346
4487,MMS22L,4.0565071445232084e-05,4.0,0.7435466597637368,0.2385940657237052
4488,OR2Z1,9.582674524459776e-05,4.0,0.743619604939328,0.2386472402424758
4489,MPP5,6.390286764118539e-05,4.0,0.7436925501149192,0.2387004147612464
4490,OR9G4,0.00014085002993063136,4.0,0.7437654952905104,0.23875358928001703
4491,MMRN1,3.8154468365176416e-05,4.0,0.7438384404661016,0.23880676379878762
4492,RHBDL2,9.065977652365087e-05,4.0,0.7439113856416928,0.23885993831755822
4493,OR2G2,0.00020301476932446837,4.0,0.743984330817284,0.23891311283632882
4494,OR52N1,0.00019513146982779649,4.0,0.7440572759928752,0.23896628735509945
4495,DHPS,7.913114008190074e-05,4.0,0.7441302211684664,0.23901946187387005
4496,P2RX1,7.974799633159217e-05,4.0,0.7442031663440576,0.23907263639264065
4497,OR2D2,0.0001199220506670664,4.0,0.7442761115196488,0.23912581091141125
4498,OR4M2,0.0001208934022425726,4.0,0.74434905669524,0.23917898543018185
4499,RHO,9.784975170625504e-05,4.0,0.7444220018708312,0.23923215994895247
4500,RGS7,4.215496163898491e-05,4.0,0.7444949470464224,0.23928533446772307
4501,RGS19,0.00011760555098200635,4.0,0.7445678922220136,0.23933850898649367
4502,OR52N5,0.0004273960893257827,4.0,0.7446408373976048,0.23939168350526427
4503,OR2M2,0.00018183471224656787,4.0,0.744713782573196,0.2394448580240349
4504,RETREG1,7.863799001297527e-05,4.0,0.7447867277487872,0.2394980325428055
4505,CCND3,0.0001104728236853734,4.0,0.7448596729243784,0.2395512070615761
4506,DGAT2,7.662394881520219e-05,4.0,0.7449326180999696,0.2396043815803467
4507,CCNJL,9.653907419027852e-05,4.0,0.7450055632755608,0.2396575560991173
4508,REXO1,2.4500646204543644e-05,4.0,0.745078508451152,0.23971073061788792
4509,RAPSN,7.468120460783032e-05,4.0,0.7451514536267432,0.23976390513665852
4510,CCNA2,0.0001073998496402105,4.0,0.7452243988023344,0.23981707965542912
4511,RFC2,9.576480164715458e-05,4.0,0.7452973439779256,0.23987025417419972
4512,OR52B6,0.00012459894713889668,4.0,0.7453702891535168,0.23992342869297034
4513,RAPGEF6,2.392401732098854e-05,4.0,0.745443234329108,0.23997660321174094
4514,MPL,4.5657930782576936e-05,4.0,0.7455161795046992,0.24002977773051154
4515,RGS18,0.00016752523348829418,4.0,0.7455891246802904,0.24008295224928214
4516,CPNE7,5.128599635869426e-05,4.0,0.7456620698558816,0.24013612676805274
4517,OXSM,6.819886789879289e-05,4.0,0.7457350150314728,0.24018930128682336
4518,OR52E1,0.0001417685628211944,4.0,0.745807960207064,0.24024247580559396
4519,MPND,6.283084366115326e-05,4.0,0.7458809053826552,0.24029565032436456
4520,OTUD6B,0.00013668204339654878,4.0,0.7459538505582464,0.24034882484313516
4521,RFXANK,0.00010275644154442932,4.0,0.7460267957338376,0.2404019993619058
4522,CRBN,0.00011452130096197893,4.0,0.7460997409094288,0.2404551738806764
4523,MPP3,5.006069859704892e-05,4.0,0.74617268608502,0.240508348399447
4524,MOGAT2,9.748964172556666e-05,4.0,0.7462456312606112,0.24056152291821759
4525,OR8B3,0.00017228012748729435,4.0,0.7463185764362024,0.24061469743698818
4526,OR52N4,0.0001529110440001529,4.0,0.7463915216117936,0.2406678719557588
4527,MMP25,6.348198698619267e-05,4.0,0.7464644667873848,0.2407210464745294
4528,RINL,4.7995584406234624e-05,4.0,0.746537411962976,0.2407742209933
4529,RILPL2,9.65507253373241e-05,4.0,0.7466103571385672,0.2408273955120706
4530,OR5B12,0.00013804051489112054,4.0,0.7466833023141584,0.24088057003084123
4531,RIMS3,0.00010837758751490192,4.0,0.7467562474897496,0.24093374454961183
4532,OSER1,9.689922480620155e-05,4.0,0.7468291926653408,0.24098691906838243
4533,MKRN1,4.855606404544848e-05,4.0,0.746902137840932,0.24104009358715303
4534,RCOR3,6.181138256609955e-05,4.0,0.7469750830165232,0.24109326810592363
4535,OR6N2,0.0001145409770345341,4.0,0.7470480281921144,0.24114644262469426
4536,RBM5,3.1693209729815386e-05,4.0,0.7471209733677056,0.24119961714346486
4537,CRACD,2.3194860019019784e-05,4.0,0.7471939185432968,0.24125279166223546
4538,OR2A7,7.253341070230474e-05,4.0,0.747266863718888,0.24130596618100605
4539,CP,4.164801182803536e-05,4.0,0.7473398088944792,0.24135914069977668
4540,RINT1,4.8705647419818326e-05,4.0,0.7474127540700704,0.24141231521854728
4541,OR4D10,0.00012239153050608897,4.0,0.7474856992456616,0.24146548973731788
4542,MRPL2,0.00014104869706266088,4.0,0.7475586444212527,0.24151866425608848
4543,OSBPL3,4.193927193423922e-05,4.0,0.747631589596844,0.24157183877485908
4544,OR2AG1,0.00011043012533819226,4.0,0.7477045347724351,0.2416250132936297
4545,MLLT3,7.840370065467091e-05,4.0,0.7477774799480263,0.2416781878124003
4546,MLH3,2.6432649608796785e-05,4.0,0.7478504251236175,0.2417313623311709
4547,COPB1,4.672733432239524e-05,4.0,0.7479233702992087,0.2417845368499415
4548,MLLT1,5.392289026691831e-05,4.0,0.7479963154747999,0.2418377113687121
4549,OR2AT4,0.00010659560293137908,4.0,0.7480692606503911,0.24189088588748273
4550,CCT8L2,4.87685930260912e-05,4.0,0.7481422058259823,0.24194406040625333
4551,RASSF9,9.100630218642641e-05,4.0,0.7482151510015735,0.24199723492502392
4552,OR4D9,0.00010495657421741754,4.0,0.7482880961771647,0.24205040944379452
4553,MMP17,4.275422732422668e-05,4.0,0.7483610413527559,0.24210358396256515
4554,DENND1B,4.346833874876387e-05,4.0,0.7484339865283471,0.24215675848133575
4555,OR2A4,0.00016638243001539037,4.0,0.7485069317039383,0.24220993300010635
4556,REC8,4.8517781767017614e-05,4.0,0.7485798768795295,0.24226310751887695
4557,MTHFD2L,0.00010798261479901736,4.0,0.7486528220551207,0.24231628203764755
4558,MMP13,9.718881356755838e-05,4.0,0.7487257672307119,0.24236945655641817
4559,CPZ,5.3772113781792764e-05,4.0,0.7487987124063031,0.24242263107518877
4560,OR56A3,0.00011280952112358283,4.0,0.7488716575818943,0.24247580559395937
4561,DHRS7,0.0001397672874663685,4.0,0.7489446027574855,0.24252898011272997
4562,DEPDC1,3.8337678270203954e-05,4.0,0.7490175479330767,0.2425821546315006
4563,OSBPL10,3.875781212150574e-05,4.0,0.7490904931086679,0.2426353291502712
4564,RBM22,8.67265079571571e-05,4.0,0.7491634382842591,0.2426885036690418
4565,MTF1,4.856077988612497e-05,4.0,0.7492363834598503,0.2427416781878124
4566,OR5P2,0.00011417806068563926,4.0,0.7493093286354415,0.242794852706583
4567,CD163,3.375840795348092e-05,4.0,0.7493822738110327,0.24284802722535362
4568,MTG2,6.647389237876824e-05,4.0,0.7494552189866239,0.24290120174412422
4569,FLRT1,4.5350445276607576e-05,3.9997732220609583,0.7495281600266259,0.24295437626289482
4570,AP2A1,3.214049505710143e-05,3.992749419953597,0.7496009729785085,0.24300755078166542
4571,SCN11A,1.677658638618284e-05,3.9918545179011176,0.7496737696106942,0.24306072530043604
4572,RIF1,1.788205127663543e-05,3.991112906483539,0.7497465527186361,0.24311389981920664
4573,CCNI,8.89445700442003e-05,3.973331833014516,0.7498190115656964,0.24316707433797724
4574,NOL6,2.6437406295196933e-05,3.9336745574749425,0.7498907472110249,0.24322024885674784
4575,TEK,3.5462204773017e-05,3.9299569951505173,0.7499624150617941,0.24327342337551844
4576,ANKRD24,2.4785037694525182e-05,3.911425938723797,0.750033744974772,0.24332659789428907
4577,PTPN14,2.1036226195047196e-05,3.9015888723954033,0.7501048954961175,0.24337977241305966
4578,RASGRF2,3.0950058887534965e-05,3.901007322302682,0.7501760354121444,0.24343294693183026
4579,USP34,1.2998137330077926e-05,3.889549616515188,0.7502469663820812,0.24348612145060086
4580,KIF14,1.971416010172189e-05,3.8644485197799314,0.7503174396010409,0.2435392959693715
4581,IVL,5.0825315002591816e-05,3.8569298542866823,0.7503877757074068,0.2435924704881421
4582,RRP1,3.989886734617636e-05,3.8540709901712518,0.7504580596786866,0.2436456450069127
4583,LOC400499,9.388618120814782e-06,3.849727751495136,0.7505282644453894,0.24369881952568329
4584,NKX6-3,0.0001109443476472801,3.802062793872289,0.7505975999799164,0.24375199404445388
4585,GAREM2,4.170166302012905e-05,3.801648705904025,0.7506669279630135,0.2438051685632245
4586,NUDT19,0.00011790007591755378,3.796736144772985,0.750736166359202,0.2438583430819951
4587,SREBF1,2.8905068066131618e-05,3.7913043478260873,0.750805305699545,0.2439115176007657
4588,WDR6,2.1718452365254153e-05,3.766175106206358,0.7508739867756523,0.2439646921195363
4589,NF1,1.6020834948606333e-05,3.7653287754661022,0.7509426524178235,0.24401786663830694
4590,PPP1R21,4.818871875555218e-05,3.757563533682937,0.7510111764507634,0.24407104115707753
4591,ZNF366,4.865033075946854e-05,3.744178105579458,0.7510794563831025,0.24412421567584813
4592,LRP10,4.1615566003774943e-05,3.7440276266616204,0.7511477335712639,0.24417739019461873
4593,CENPE,1.564123410106782e-05,3.7405542115680666,0.7512159474172067,0.24423056471338933
4594,ARSI,6.13109755208282e-05,3.7354938055574998,0.7512840689800981,0.24428373923215996
4595,POTEE,3.918976182642214e-05,3.725966605647085,0.7513520168021722,0.24433691375093056
4596,FAM205A,2.6233270275108217e-05,3.7142900384417477,0.7514197516869349,0.24439008826970116
4597,ADCY6,2.5307904101899256e-05,3.708265956434891,0.7514873767147676,0.24444326278847175
4598,BMP1,4.488154307833967e-05,3.6988674912582855,0.7515548303494272,0.24449643730724238
4599,MYBPC3,2.248572340089757e-05,3.6959333839587316,0.7516222304768438,0.24454961182601298
4600,UBQLNL,7.344740356330257e-05,3.6944778466376835,0.751689604060654,0.24460278634478358
4601,EPPK1,9.042765105465965e-06,3.6920253510851726,0.7517569329200344,0.24465596086355418
4602,ZFHX2,1.1425489494203766e-05,3.6840691089795445,0.7518241166870456,0.24470913538232478
4603,DDX60L,2.350177808891308e-05,3.6822115874147237,0.7518912665797477,0.2447623099010954
4604,SUCO,2.0553499362951452e-05,3.6770210360320155,0.7519583218160292,0.244815484419866
4605,MAP11,4.725072072907038e-05,3.665474660557635,0.752025166489214,0.2448686589386366
4606,ZNF12,4.3472688951087315e-05,3.6640086428644922,0.7520919844276694,0.2449218334574072
4607,THRAP3,2.7650857776636153e-05,3.663655702830961,0.7521587959298066,0.24497500797617783
4608,SLC16A2,5.392010554300374e-05,3.643543291857391,0.7522252406561063,0.24502818249494843
4609,ARHGAP30,1.750957883247304e-05,3.6387531250703855,0.7522915980275167,0.24508135701371903
4610,TRPM6,1.7288876930143767e-05,3.6370264620404837,0.7523579239109925,0.24513453153248962
4611,AARS1,2.8530480762074986e-05,3.6250258246677234,0.7524240309473182,0.24518770605126022
4612,SH3BP2,4.33460700479313e-05,3.6221709974853313,0.7524900859221765,0.24524088057003085
4613,ARHGAP35,2.0522993184366984e-05,3.6205843656132863,0.7525561119627496,0.24529405508880145
4614,HOOK2,3.436352249053529e-05,3.6185820088208374,0.7526221014877558,0.24534722960757205
4615,TYK2,2.143152252980819e-05,3.616247954067185,0.7526880484482534,0.24540040412634265
4616,PRX,1.759887595747232e-05,3.6133132172084306,0.7527539418900273,0.24545357864511327
4617,NCOR2,9.199895878118358e-06,3.607334373185477,0.7528197262998443,0.24550675316388387
4618,GTF2IRD1,2.4464258010348738e-05,3.5954386070069226,0.7528852937749732,0.24555992768265447
4619,CNTNAP2,1.9491602854616606e-05,3.5948947892855045,0.7529508513328822,0.24561310220142507
4620,PRKD2,3.107932712956455e-05,3.5947592931139543,0.7530164064198432,0.24566627672019567
4621,PGAP6,2.9981177674283248e-05,3.585958718087996,0.7530818010169317,0.2457194512389663
4622,SETD5,1.6922644267498053e-05,3.5850283427809275,0.7531471786474225,0.2457726257577369
4623,PSEN2,2.4215041864039055e-05,3.582518583617122,0.7532125105092077,0.2458258002765075
4624,MAMLD1,2.3884112954300126e-05,3.5817571150786636,0.7532778284846288,0.2458789747952781
4625,EFCAB8,2.0386164481588266e-05,3.566987585507981,0.7533428771185678,0.24593214931404872
4626,LRP5,1.8902721564667645e-05,3.557983669231132,0.7534077615544437,0.24598532383281932
4627,CACTIN,3.3360105302432334e-05,3.556954507661242,0.7534726272222264,0.24603849835158992
4628,COG4,3.496066275516955e-05,3.5450112033741927,0.7535372750884021,0.24609167287036052
4629,RNF38,7.40730033206973e-05,3.542319164802387,0.7536018738617711,0.24614484738913112
4630,MAPK8IP2,2.231525340298534e-05,3.541631552334401,0.7536664600956372,0.24619802190790174
4631,SCN1A,2.0806896589673792e-05,3.5405223305954827,0.7537310261014096,0.24625119642667234
4632,ENTPD5,7.304012097811582e-05,3.534557534372982,0.7537954833314052,0.24630437094544294
4633,STK36,2.198162074651647e-05,3.5289953395079934,0.7538598391275805,0.24635754546421354
4634,C2orf78,3.096653680806679e-05,3.5289155681104827,0.7539241934690211,0.24641071998298417
4635,MAML1,2.207692497115416e-05,3.5267004564419926,0.7539885074150343,0.24646389450175477
4636,CEP170B,1.585992023946281e-05,3.523265421276424,0.7540527587187366,0.24651706902052536
4637,TMEM219,5.7993622591287836e-05,3.51835709536825,0.7541169205127651,0.24657024353929596
4638,ZMIZ2,3.454484623840381e-05,3.5152490083737327,0.7541810256268057,0.24662341805806656
4639,PRDM16,3.250442128725065e-05,3.51285032177704,0.7542450869976927,0.2466765925768372
4640,INPPL1,2.007179654298636e-05,3.503251081426667,0.7543089733140114,0.2467297670956078
4641,MYOF,1.5528860724949008e-05,3.502379247904999,0.7543728437313176,0.2467829416143784
4642,TTC31,4.539945391128484e-05,3.5009334889148187,0.7544366877833383,0.246836116133149
4643,WDR90,1.4604622289828995e-05,3.495426484980803,0.7545004314080165,0.2468892906519196
4644,EML3,2.787918511179948e-05,3.4890242583714812,0.7545640582798087,0.2469424651706902
4645,NFAT5,2.1946487670731085e-05,3.481327446232731,0.7546275447902727,0.2469956396894608
4646,FHAD1,2.6611988281187768e-05,3.4804754993434246,0.7546910157643829,0.2470488142082314
4647,ADAMTS13,1.931125835445189e-05,3.4802556693809645,0.7547544827296092,0.247101988727002
4648,STAB2,1.4553641094676235e-05,3.4771413766989507,0.754817892901679,0.24715516324577264
4649,KRT4,5.298970914321414e-05,3.4697661546976617,0.7548811685770327,0.24720833776454323
4650,NPC1,2.042313449116754e-05,3.4578817469685585,0.7549442275248341,0.24726151228331383
4651,EML6,1.7733299136383993e-05,3.446644020147593,0.7550070815381467,0.24731468680208443
4652,SARDH,3.37931436402003e-05,3.4438930615164525,0.7550698853841691,0.24736786132085506
4653,C20orf194,2.4480659816075728e-05,3.4237426785772715,0.755132321761886,0.24742103583962566
4654,RHOT2,3.3343981287137494e-05,3.4135567402894136,0.7551945723858389,0.24747421035839626
4655,SLC26A9,2.2239597220404906e-05,3.411331817637908,0.7552567824354482,0.24752738487716686
4656,PARP14,1.8618420610218997e-05,3.410373340015034,0.7553189750059779,0.24758055939593746
4657,AP1B1,1.9103694264593264e-05,3.4051761915809555,0.7553810727997814,0.24763373391470808
4658,PRDM2,2.8473074399369766e-05,3.395784272092036,0.7554429993197808,0.24768690843347868
4659,SH3PXD2A,1.946282009833161e-05,3.3953862802544412,0.755504918581884,0.24774008295224928
4660,VWCE,3.058517221492679e-05,3.383087069037482,0.7555666135519568,0.24779325747101988
4661,ADAMTS9,1.5405678811280697e-05,3.3792972699696664,0.7556282394101399,0.2478464319897905
4662,WNK4,1.8171336456505427e-05,3.378287674638294,0.755689846857046,0.2478996065085611
4663,CNTN2,2.0150909255955483e-05,3.3732622094469473,0.7557513626580918,0.2479527810273317
4664,MKRN2,5.571601530730418e-05,3.3648015964387135,0.7558127241689122,0.2480059555461023
4665,MTMR11,2.599285339045544e-05,3.3642550143266483,0.7558740757121006,0.2480591300648729
4666,PTCH1,2.128033005510725e-05,3.3618027011156784,0.7559353825341846,0.24811230458364353
4667,DNPEP,5.2114297249832925e-05,3.360955258236225,0.7559966739020512,0.24816547910241413
4668,NUP188,1.6221325325374925e-05,3.3592093763305915,0.7560579334315021,0.24821865362118473
4669,CARMIL2,1.7658609594540556e-05,3.3566897806070255,0.756119147012865,0.24827182813995533
4670,CEP72,3.745710284435724e-05,3.3517739338216197,0.7561802709474011,0.24832500265872595
4671,MAP3K13,4.388105619604316e-05,3.3365838699785337,0.7562411178714687,0.24837817717749655
4672,ZSCAN5A,4.6880190960567344e-05,3.3314938904217586,0.7563018719731731,0.24843135169626715
4673,FRMPD2,2.76360123834081e-05,3.329780224039692,0.7563625948239538,0.24848452621503775
4674,TRPM3,1.6792996011701048e-05,3.3258360671213802,0.7564232457479299,0.24853770073380835
4675,ASPM,9.959782966167745e-06,3.3250038247743383,0.7564838814948897,0.24859087525257897
4676,HERC1,1.0723437326582287e-05,3.3096924199136835,0.7565442380185705,0.24864404977134957
4677,ODF2,2.209247071222769e-05,3.304635954076442,0.7566045023310543,0.24869722429012017
4678,NOP58,6.505552143210559e-05,3.3027387120651372,0.7566647320448752,0.24875039880889077
4679,CASC3,4.035149886668785e-05,3.295506912442396,0.7567248298774727,0.2488035733276614
4680,FAM186A,1.065256356620189e-05,3.2950616148611367,0.7567849195894927,0.248856747846432
4681,UBTF,2.5920655533818853e-05,3.292934158360814,0.7568449705045905,0.2489099223652026
4682,KIF13B,2.4720173886269086e-05,3.2927518818249286,0.75690501809564,0.2489630968839732
4683,PRICKLE4,6.786816085482762e-05,3.292216614906833,0.7569650559254048,0.2490162714027438
4684,DCHS2,9.070829281082026e-06,3.2885021642463546,0.7570250260173554,0.24906944592151442
4685,SCAF4,2.3697364538688786e-05,3.288459579669304,0.7570849953327213,0.24912262044028502
4686,AKNAD1,2.6034960639882815e-05,3.287122060470325,0.7571449402566941,0.24917579495905562
4687,WNK3,1.9107684575721186e-05,3.280884980074207,0.7572047714394355,0.24922896947782622
4688,TMEM39B,3.6502112481410034e-05,3.2808463719416157,0.7572646019181077,0.24928214399659684
4689,TBX3,3.248690062201974e-05,3.2774084823518397,0.7573243697024151,0.24933531851536744
4690,GREB1L,1.1181757562078014e-05,3.2757853318712504,0.7573841078864731,0.24938849303413804
4691,DOCK4,1.7518641647072596e-05,3.2666835892879806,0.7574436800884786,0.24944166755290864
4692,NLRP7,2.378625280957182e-05,3.264449121838446,0.7575032115420788,0.24949484207167924
4693,DDX55,3.456692830357625e-05,3.263532834997241,0.7575627262860031,0.24954801659044987
4694,MSH6,2.2430292156021455e-05,3.253738180152472,0.7576220624117228,0.24960119110922047
4695,FILIP1,2.259620637492916e-05,3.24885995638094,0.7576813095767201,0.24965436562799107
4696,ZNF483,3.705042163096828e-05,3.2436162121047483,0.7577404611152556,0.24970754014676166
4697,ABL2,1.8441475448332924e-05,3.2397984067631285,0.757799543031171,0.2497607146655323
4698,PRDM1,3.635018502902805e-05,3.2341850125877123,0.7578585225795804,0.2498138891843029
4699,POTED,0.00013027429678755557,3.2311933832217417,0.7579174475717576,0.2498670637030735
4700,PCDH7,3.8982436523469106e-05,3.226381358864921,0.7579762848104442,0.2499202382218441
4701,SRGAP3,2.3610346091493652e-05,3.2246774588301115,0.7580350909763091,0.2499734127406147
4702,SYNJ2,1.2933399598233737e-05,3.220985569542524,0.7580938298157958,0.2500265872593853
4703,ARFGEF1,2.037741561398342e-05,3.2202226120621864,0.7581525547417657,0.2500797617781559
4704,ZNF420,4.577843306895378e-05,3.21826962318052,0.7582112440524564,0.2501329362969265
4705,CFDP1,7.846771060546483e-05,3.215528312901343,0.7582698833718072,0.25018611081569714
4706,PXDN,2.1422806148703658e-05,3.208407985666752,0.7583283928427779,0.2502392853344677
4707,AP3B2,1.4868312002150096e-05,3.1927915827177076,0.7583866175284347,0.25029245985323834
4708,POLR3A,1.9383529341290318e-05,3.1768635413907775,0.7584445517456487,0.2503456343720089
4709,BICRA,2.0505518661366542e-05,3.1750334984886726,0.7585024525896625,0.25039880889077953
4710,ZSCAN9,4.181505900934279e-05,3.1715049656226135,0.7585602890863139,0.25045198340955016
4711,PIP5K1B,6.185087306973379e-05,3.16218773656321,0.7586179556712378,0.25050515792832073
4712,BDKRB2,6.303543421292904e-05,3.159714175357281,0.7586755771475727,0.25055833244709136
4713,CTC1,2.1393847552001912e-05,3.155528332377626,0.7587331222896447,0.250611506965862
4714,PRKDC,7.5434310341287644e-06,3.1476399241798756,0.7587905235763865,0.25066468148463256
4715,LAMA2,9.616241387701437e-06,3.1442609115022897,0.7588478632424601,0.2507178560034032
4716,PTGR2,9.305821652523885e-05,3.1383883523136804,0.7589050958148184,0.25077103052217375
4717,PCNX3,1.1921473993205007e-05,3.1126849381518333,0.7589618596521618,0.2508242050409444
4718,SLC12A8,3.840221934144223e-05,3.1090436778831627,0.7590185570864127,0.250877379559715
4719,NRXN3,1.81899489194994e-05,3.085470085470085,0.7590748246257043,0.2509305540784856
4720,AFDN,1.2633234499594211e-05,3.071379338306844,0.7591308352019892,0.2509837285972562
4721,TOP2A,1.9829741890598877e-05,3.0485055398093275,0.7591864286449622,0.2510369031160268
4722,PCM1,2.1832563328623776e-05,3.031735241502683,0.7592417162598466,0.2510900776347974
4723,BTBD7,2.5374241833208737e-05,3.0313591748461155,0.7592969970166689,0.25114325215356803
4724,TOPBP1,2.2076266002004105e-05,3.020850010916236,0.7593520861252891,0.2511964266723386
4725,RIPOR2,1.7990451518425447e-05,3.013958333333333,0.7594070495552515,0.25124960119110923
4726,TBX2,3.856963168130655e-05,3.0053842702390874,0.7594618566260795,0.2513027757098798
4727,NPR3,4.813554970797766e-05,3.0,0.7595165655077729,0.2513559502286504
4728,ZNF121,8.213327492744894e-05,3.0,0.7595712743894663,0.25140912474742105
4729,PHF23,5.153045449860868e-05,3.0,0.7596259832711597,0.2514622992661916
4730,HSPB8,0.00010847555684119179,3.0,0.759680692152853,0.25151547378496225
4731,TTR,0.00010749220681500591,3.0,0.7597354010345465,0.2515686483037329
4732,HSPA12A,3.658179689786362e-05,3.0,0.7597901099162399,0.25162182282250345
4733,G6PC2,8.699939100426297e-05,3.0,0.7598448187979333,0.2516749973412741
4734,ZNF148,3.715170278637771e-05,3.0,0.7598995276796267,0.25172817186004465
4735,HPDL,7.359615337438363e-05,3.0,0.7599542365613201,0.2517813463788153
4736,GLB1L3,3.6703982382088455e-05,3.0,0.7600089454430135,0.2518345208975859
4737,P2RX6,3.728375422549215e-05,3.0,0.7600636543247069,0.25188769541635647
4738,OR6Y1,6.695531848413159e-05,3.0,0.7601183632064002,0.2519408699351271
4739,TUBB3,5.059789850061561e-05,3.0,0.7601730720880937,0.25199404445389767
4740,ZNF860,3.401244855617156e-05,3.0,0.760227780969787,0.2520472189726683
4741,ZNF843,5.9693177069860916e-05,3.0,0.7602824898514805,0.2521003934914389
4742,GABRA1,9.277298450691158e-05,3.0,0.7603371987331738,0.2521535680102095
